"","id","BFSNR","Gemeinde","Stadtkreis","lat","lng","room_type","person_capacity","price","beds","bedrooms","bathrooms","reviews_count","name","userid","instant_bookable"
"1",15233067,261,"Zürich","1+2",47.3441424751334,8.53399806767825,"Privatzimmer",2,73,1,1,2,11,"Nice cozy place with a balcony",18073591,TRUE
"2",33573,69,"Wallisellen",NA,47.4174545564753,8.58344549056878,"Privatzimmer",2,35,1,1,1,240,"Nice place",145239,FALSE
"3",4327294,7,"Knonau",NA,47.2188649996854,8.46357215645831,"Privatzimmer",3,67,3,1,1,111,"für Geschäftsreise oder Ferien",22237144,TRUE
"4",20111200,261,"Zürich","4+5",47.3800940045773,8.51796017826903,"Privatzimmer",2,50,1,1,1,0,"BRIGHT ROOM IN OLD CHARMING APPARTEMENT",60978641,TRUE
"5",18454443,261,"Zürich","4+5",47.3798518351495,8.52656779637467,"Privatzimmer",2,67,1,1,1,10,"Zimmer in charmanter Maisonette mit Dachterrasse",15022767,FALSE
"6",14988864,296,"Illnau-Effretikon",NA,47.4362857377363,8.72052787881275,"Ganze Unterkunft",4,94,2,1,1,13,"Luxurious flat in country house with garden",3970212,FALSE
"7",15576271,155,"Männedorf",NA,47.2574727380817,8.68562976387821,"Privatzimmer",3,57,2,1,1,14,"Tierfreundliche Unterkunft mit Garten, Nähe Zürich",100342067,FALSE
"8",14783078,66,"Opfikon",NA,47.4212984092559,8.5598991033541,"Privatzimmer",3,87,1,1,2,58,"Well communicated private room with prv bathroom",60578114,FALSE
"9",19955746,261,"Zürich","9",47.3737964748817,8.49401242227716,"Privatzimmer",1,52,1,1,1,6,"Grosszügiges Zimmer mit top ÖV-Anbindung",29179407,TRUE
"10",20381776,261,"Zürich","7+8",47.356485952504,8.55775571297248,"Privatzimmer",2,68,1,1,1.5,0,"„Sunny Room with City, Lake and Mountain View“",145291051,TRUE
"11",889529,261,"Zürich","1+2",47.3551297941394,8.52553581212736,"Privatzimmer",2,65,1,1,1,171,"Lovely guest-room in best location!",1003566,TRUE
"12",19397174,261,"Zürich","7+8",47.3598006390642,8.55484898538107,"Privatzimmer",2,69,1,1,1,21,"Central City Location, Quiet Area,by the park",135958025,FALSE
"13",20277765,261,"Zürich","4+5",47.3936448371048,8.51283540296127,"Ganze Unterkunft",2,67,1,1,1,0,"Room in Zurich City",144600223,TRUE
"14",19694272,96,"Regensdorf",NA,47.4387477737717,8.46962881610923,"Privatzimmer",2,41,1,1,2,7,"Industrial flat 15mn from Zürich center",24453500,FALSE
"15",18992068,261,"Zürich","6",47.3974371748257,8.5414125883429,"Privatzimmer",2,34,1,1,1,13,"Simple but spacious room with double bed",31574350,TRUE
"16",14921826,261,"Zürich","6",47.3858221386826,8.54801504516913,"Privatzimmer",1,44,1,1,1.5,83,"| the 4S | near old town | ETH | Uni |",49633106,FALSE
"17",16802398,158,"Stäfa",NA,47.2497448295793,8.71836535205257,"Privatzimmer",2,40,1,1,1,12,"Grosses Zimmer in altem Bauernhaus",31324799,FALSE
"18",18126805,118,"Rüti",NA,47.2551972630008,8.84269047982386,"Privatzimmer",2,44,1,1,1,44,"Charmante Wohnung an ruhiger Lage",117231462,TRUE
"19",15650018,261,"Zürich","1+2",47.3697972904879,8.54386937796627,"Ganze Unterkunft",2,103,1,0,1,16,"Neu: Traumhafte Aussicht auf die Altstadt !",13570663,FALSE
"20",16160131,261,"Zürich","1+2",47.3338024497225,8.52998083541945,"Ganze Unterkunft",2,73,1,0,1,7,"Welcome to my cosy place",24949011,FALSE
"21",19368883,66,"Opfikon",NA,47.4274801297409,8.56752372404542,"Privatzimmer",2,103,2,1,1,4,"Room nearby Airport Zürich",135776644,FALSE
"22",7395449,55,"Eglisau",NA,47.5735154470565,8.51793995156424,"Ganze Unterkunft",6,134,6,3,2.5,27,"Modern townhouse with terrace",4889410,FALSE
"23",3890636,261,"Zürich","4+5",47.3803213225058,8.50737352985725,"Ganze Unterkunft",2,80,1,0,1,123," Stadt Zürich, Appartement-Studio  ",19610180,TRUE
"24",16386461,261,"Zürich","7+8",47.3640709120467,8.55328622022589,"Ganze Unterkunft",3,134,1,1,1,4,"Cozy central appartement 5min from the lake",8933110,FALSE
"25",17362786,131,"Adliswil",NA,47.3235156869698,8.53288638567154,"Privatzimmer",2,67,2,1,2,28,"""My home is your home""",117306445,TRUE
"26",12225814,261,"Zürich","6",47.3969300426014,8.54175324541485,"Ganze Unterkunft",4,81,2,1,1,15,"IRCHELPARK / 7 min to Center / 15 min to Airport",22128684,FALSE
"27",19629165,261,"Zürich","10",47.3999746844495,8.49006197392238,"Ganze Unterkunft",4,92,3,1,1,1,"Mobilierte Wohnung + Gartensitzplatz nahe Bus+Tram",9814029,TRUE
"28",8944933,141,"Thalwil",NA,47.292326968956,8.56681600857472,"Ganze Unterkunft",5,143,3,1,1,66,"4 mins Thalwil station Parking Swiss history house",20190666,TRUE
"29",1652676,230,"Winterthur","Altstadt",47.4997277206402,8.72541743318698,"Ganze Unterkunft",2,45,1,1,1,113,"Studio ohne Küche",8764878,FALSE
"30",20555787,261,"Zürich","7+8",47.3592621944746,8.55618584897947,"Ganze Unterkunft",2,89,1,2,1,0,"Apartment in Central city,quiet area,next to park,",135958025,FALSE
"31",16819935,261,"Zürich","11",47.4232926258294,8.54853367246685,"Privatzimmer",2,59,1,1,2,6,"Room in new apartment near city & airport",15438809,FALSE
"32",19304428,261,"Zürich","6",47.382896998981,8.54568486547539,"Ganze Unterkunft",3,122,3,0,1,2,"Schönes Appartement im Zentrum von Zürich",116283939,TRUE
"33",17107923,142,"Wädenswil",NA,47.2509095319277,8.6294138050906,"Gemeinsames Zimmer",1,30,1,1,1.5,14,"Sofa bed in a Artist Studio",22981264,FALSE
"34",20274551,247,"Schlieren",NA,47.4014692841477,8.43652421678874,"Privatzimmer",2,56,1,1,1,3,"Zimmer mit eigenem Balkon in der Nähe von Zürich",116288463,TRUE
"35",15561456,194,"Greifensee",NA,47.3670919850542,8.67928550541165,"Privatzimmer",1,53,1,1,1,6,"5 Min zum See, Gemütlichkeit & Ruhe, Stadtnah",72808807,FALSE
"36",18485939,261,"Zürich","12",47.3995477746984,8.58808037257019,"Privatzimmer",1,23,1,0,1,7,"Sunny room with convertible couch and WIFI",20342353,FALSE
"37",11510001,133,"Horgen",NA,47.2595641509552,8.59909182153301,"Ganze Unterkunft",4,103,3,1,1,26,"Garden suite for families / groups",18399968,TRUE
"38",20350360,261,"Zürich","1+2",47.3625911614508,8.52599588609055,"Ganze Unterkunft",1,87,1,1,1,0,"Apartment near the Lake and the heart of the city.",16809450,TRUE
"39",18608117,159,"Uetikon a.S.",NA,47.2608719046171,8.6710462249334,"Privatzimmer",1,41,1,1,1,5,"Sonniges Zimmer mit Seeblick, 15 Min. von Zürich",212430,FALSE
"40",7033341,261,"Zürich","11",47.4098035973314,8.54670942243692,"Privatzimmer",2,41,2,1,1,43,"Big room for 2, 4min to Airport,6min to city centr",36873244,TRUE
"41",8643009,261,"Zürich","3",47.3700056538851,8.512138021118,"Ganze Unterkunft",2,87,1,0,1,29,"Cozy studio with open view",45266052,FALSE
"42",19629536,30,"Andelfingen",NA,47.5970578979086,8.6763919372945,"Privatzimmer",3,46,2,1,1.5,7,"Countryside charming room 45 min from Zürich",138106807,TRUE
"43",9336456,261,"Zürich","1+2",47.3601837781985,8.52951582330385,"Ganze Unterkunft",3,117,2,1,1,10,"Central and quite location with amazing view",1301543,FALSE
"44",5072076,261,"Zürich","1+2",47.3725572886743,8.54436437838545,"Ganze Unterkunft",4,103,2,0,1,153,"Beste Lage im Herzen der Altstadt",13570663,FALSE
"45",14234908,261,"Zürich","6",47.3781811931758,8.5464541063782,"Privatzimmer",1,19,1,1,1,3,"Private room close to Zurich HB, Eth and Old Town",22101408,FALSE
"46",19779681,261,"Zürich","9",47.378914458355,8.49167338560632,"Privatzimmer",1,18,1,1,1,1,"sehrfeinklein - vielleicht bald dein!",139641024,FALSE
"47",20383777,261,"Zürich","1+2",47.3356878302112,8.51915394957741,"Privatzimmer",1,21,1,1,2,0,"Grosses WG-Zimmer an der Sihl 10min vom Zürich HB",101527781,TRUE
"48",15697349,261,"Zürich","11",47.4191615174836,8.5023104225182,"Privatzimmer",1,20,1,1,1,0,"A cozy room in Zurich. 15 min train to city center",47941222,TRUE
"49",15199391,261,"Zürich","12",47.4018775207829,8.59039920154551,"Ganze Unterkunft",4,21,1,1,1,0,"Bi-Kerl lädt ein. 75qm grosse 2,5 Zimmerwohnung",66959533,FALSE
"50",18299603,261,"Zürich","9",47.390287762707,8.48687302028028,"Privatzimmer",2,21,1,1,2,0,"Schönes Zimmer in städtischer Umgebung",36261837,FALSE
"51",10153545,261,"Zürich","11",47.401975091566,8.54869918529119,"Privatzimmer",1,21,2,1,2,0,"Room in Zürich",8190044,FALSE
"52",18565802,230,"Winterthur","Wülflingen",47.5145442656663,8.68609794617021,"Privatzimmer",1,22,1,1,1,5,"Kleines Zimmer in 4 Zimmerwohnung am Stadtrand",81576153,TRUE
"53",18006833,191,"Dübendorf",NA,47.3959191286904,8.62916131193381,"Privatzimmer",2,26,1,1,1,2,"Geräumiges Zimmer Nähe Zürich Zentrum u Fluhghafen",123778574,TRUE
"54",20490554,194,"Greifensee",NA,47.36528822561,8.68565545587205,"Privatzimmer",1,26,1,1,1,1,"Private double room in a spacious flat",91608887,FALSE
"55",19527676,230,"Winterthur","Altstadt",47.5009897210674,8.73130551855205,"Privatzimmer",2,25,1,1,1,0,"Appartement lumineux en plein centre ville",49001478,TRUE
"56",17133578,261,"Zürich","3",47.3697778592912,8.51550900945903,"Privatzimmer",1,26,1,0,1,0,"günstiges Zimmer im Kreis 3",12112487,TRUE
"57",14009227,261,"Zürich","1+2",47.3540105324527,8.52543922117638,"Privatzimmer",1,26,1,1,1,1,"Big, cozy, beautiful room near the center, Zurich",27644558,FALSE
"58",18782453,261,"Zürich","11",47.4118834309755,8.53043749377317,"Privatzimmer",2,23,1,1,1,4,"Little Green Home Zürich/Oerlikon",5635799,TRUE
"59",19845021,230,"Winterthur","Veltheim",47.5048365604672,8.71667407629133,"Ganze Unterkunft",1,26,2,1,1,0,"Cozy appartment in central location of Winterthur",96630447,TRUE
"60",5426523,230,"Winterthur","Oberwinterthur",47.4994857471856,8.75244584514348,"Privatzimmer",1,26,1,1,1,0,"Geräumiges, helles WG-Zimmer",13688420,FALSE
"61",13613212,261,"Zürich","3",47.3596844384221,8.52195624188514,"Privatzimmer",1,26,1,1,1,0,"Cosy 4-room-flat near Sihl City",71698226,FALSE
"62",15573777,261,"Zürich","3",47.3678563906672,8.5234070165007,"Privatzimmer",1,23,1,1,1,0,"Room in the heart of Zurich",9284640,FALSE
"63",1792098,96,"Regensdorf",NA,47.4351436192111,8.4625117610196,"Privatzimmer",1,26,1,1,1,1,"ROOM**",2295822,FALSE
"64",15952491,261,"Zürich","12",47.4022819120994,8.57993358471379,"Gemeinsames Zimmer",1,26,1,1,1,2,"Bright,Clean,Economical,15 mins from ETH and UZH",31409027,FALSE
"65",12690708,198,"Uster",NA,47.3522474467938,8.72348958996608,"Privatzimmer",2,26,1,1,1,11,"Modern Appt. (Shared) next to Station",50043219,FALSE
"66",15101481,135,"Kilchberg",NA,47.3154674339141,8.5499856333748,"Privatzimmer",1,24,1,1,1,4,"Room with balcony in big house with garden",1303137,FALSE
"67",8891947,243,"Dietikon",NA,47.4087254961208,8.40656132031956,"Privatzimmer",1,23,1,1,1,1,"Private Room for Students!",28467629,FALSE
"68",19286169,261,"Zürich","12",47.4132224119654,8.55882574088561,"Privatzimmer",1,26,1,1,1,0,"Cozy room in a spacious apartment in Hagenholzstr.",49554144,FALSE
"69",19281539,261,"Zürich","9",47.3893103212385,8.49524678307202,"Privatzimmer",1,23,1,1,2,0,"Schlafzimmer in super Wohnung",6487741,FALSE
"70",19278868,298,"Wiesendangen",NA,47.5349562155343,8.79844319858253,"Privatzimmer",3,24,1,0,0,0,"Zelt in der Nähe von Winterthur",27075174,FALSE
"71",15541196,261,"Zürich","11",47.4164592802485,8.54878613633432,"Privatzimmer",2,29,1,1,1,26,"Zimmer bis 2 Personen Nähe City/Flu",99991407,FALSE
"72",16827511,198,"Uster",NA,47.3629435804337,8.74591520472073,"Privatzimmer",1,29,1,1,1,9,"sehr ruhig, 2 min. ab Autobahnausfahrt Uster Nord",111976537,TRUE
"73",3621270,230,"Winterthur","Altstadt",47.4964373350592,8.71928158435673,"Gemeinsames Zimmer",8,29,8,1,1,134,"Hostel Depot 195 - 8-bed-dorm",18243535,FALSE
"74",19049143,251,"Weiningen",NA,47.4104358775797,8.41784814253016,"Privatzimmer",2,29,1,1,1.5,3,"Two sunny rooms in a quiet, top floor apartment",110742054,FALSE
"75",12500279,261,"Zürich","9",47.3939174789173,8.49126249552537,"Privatzimmer",1,28,1,1,0.5,12,"student dormitory, pravite room",67690572,TRUE
"76",17309055,131,"Adliswil",NA,47.3142840124656,8.52928074572184,"Privatzimmer",1,31,1,1,1,0,"Mobiliertes Zimmer für 1 Person nahe Zürich",85495336,FALSE
"77",19048865,261,"Zürich","3",47.3684046007439,8.51507092325797,"Privatzimmer",1,28,1,1,1,0,"Minimalist room + bicycle",1221324,TRUE
"78",16971181,176,"Lindau",NA,47.4428390127776,8.69831465164037,"Privatzimmer",1,31,1,1,1,7,"Gemütliches Zimmer zwischen Zürich und Winterthur",6126069,FALSE
"79",20186435,261,"Zürich","9",47.3954144506063,8.48964227906663,"Privatzimmer",2,31,1,1,1,3,"schöne Zimmer in Zuerich West",43960199,FALSE
"80",12953406,151,"Erlenbach",NA,47.3035751761643,8.59161025401903,"Privatzimmer",1,31,1,1,1,1,"Traum am See",71178496,FALSE
"81",18257379,56,"Embrach",NA,47.5213208738722,8.58615522125231,"Privatzimmer",2,30,1,1,2,0,"Ruhiges Zimmer im Grünen ZRH Flughafen 20 Min.",19154145,TRUE
"82",18805155,142,"Wädenswil",NA,47.2315942956339,8.66376353038288,"Privatzimmer",1,31,1,1,1,6,"Room in a shared flat with sunny terrace!",5169242,TRUE
"83",18545824,230,"Winterthur","Wülflingen",47.5156504485451,8.68417305702958,"Ganze Unterkunft",1,31,2,1,1,0,"Stadtrand und doch Stadtnah 3 Zimmer",81576153,TRUE
"84",13351440,261,"Zürich","3",47.3719870671487,8.5104159477724,"Privatzimmer",1,31,1,1,1,0,"Private Room at Goldbrunnenplatz.",21215263,TRUE
"85",11349316,96,"Regensdorf",NA,47.4351396742861,8.46308249043852,"Privatzimmer",1,31,1,1,1,2,"ROOM  whit big bed , Tv and Wifi",2295822,TRUE
"86",5463954,296,"Illnau-Effretikon",NA,47.4239798059737,8.68661859676406,"Privatzimmer",3,31,1,1,0.5,13,"9 min -> Flughafen, 12 min -> City",8778493,FALSE
"87",17335492,261,"Zürich","9",47.3948586801504,8.49018715269766,"Ganze Unterkunft",1,31,1,1,1,0,"Um quarto confortável  completo",116210701,FALSE
"88",19035305,261,"Zürich","9",47.3775744816178,8.49364304049081,"Privatzimmer",1,30,1,1,1,0,"Double bed room in Maison du Bonheur",114437759,FALSE
"89",11605782,261,"Zürich","11",47.4091963976135,8.53769898196063,"Privatzimmer",2,31,1,1,1,3,"Lovely room in a calm neighborhood",34963005,TRUE
"90",13936430,261,"Zürich","10",47.3952302693594,8.52390034447872,"Privatzimmer",1,27,1,1,1,1,"Quiet, cosy, central room in flat-share",7334383,FALSE
"91",12985311,96,"Regensdorf",NA,47.4348244037503,8.46690484725082,"Privatzimmer",1,31,1,1,1,2,"The room is 16m2 big, near station.",37627478,TRUE
"92",18729199,230,"Winterthur","Veltheim",47.5080904648982,8.72055883053723,"Privatzimmer",2,29,1,1,1,3,"Light-flooded room one bus stop away from the city",23028235,FALSE
"93",13807199,199,"Volketswil",NA,47.3899909497465,8.67931412005741,"Privatzimmer",4,31,2,1,1,0,"Das Zimmer, 15 km von Zürich",81240211,FALSE
"94",18966169,261,"Zürich","10",47.4088478474675,8.49337663585685,"Privatzimmer",2,31,1,1,1,7,"Airy and sunny room",4816094,FALSE
"95",12585750,261,"Zürich","7+8",47.368956114851,8.56305510976772,"Ganze Unterkunft",2,31,1,0,1,0,"Studio near city centre in Zurich",68263394,FALSE
"96",13268800,243,"Dietikon",NA,47.4011056704415,8.39412045011256,"Privatzimmer",2,27,1,1,1,5,"Nice room near Zurich",51391087,FALSE
"97",19803421,261,"Zürich","10",47.392504943542,8.53253911581491,"Privatzimmer",2,31,1,1,1,0,"Charmantes Zimmer mit Garten -Zentral gelegen",25338300,FALSE
"98",18888669,3,"Bonstetten",NA,47.3170621019606,8.47579271457059,"Privatzimmer",1,31,1,1,1,1,"Small room with own bathroom",102480133,FALSE
"99",15878747,261,"Zürich","12",47.4036678411096,8.57721515378188,"Privatzimmer",2,31,1,1,1,2,"Bright cosy and quite room in the middle of Zurich",79256339,FALSE
"100",13893355,261,"Zürich","9",47.3888105223924,8.47480978252521,"Privatzimmer",2,31,1,1,1,1,"Cozy and affordable private room",82297153,FALSE
"101",10858369,261,"Zürich","11",47.4221829146877,8.50051835079531,"Privatzimmer",1,29,1,1,0.5,0,"",9238476,FALSE
"102",10308446,261,"Zürich","11",47.4188353919315,8.54728889148485,"Privatzimmer",1,31,1,1,1,1,"Sonniges Zimmer in netter WG",29315373,FALSE
"103",12561844,56,"Embrach",NA,47.5142764594869,8.58979248632373,"Privatzimmer",1,31,1,1,1,0,"Modern und Gross!",67847583,FALSE
"104",606954,261,"Zürich","3",47.3686665390133,8.49841001054133,"Privatzimmer",2,31,1,1,1,3,"Beautiful apartment in cozy quarter",2659673,FALSE
"105",17885317,261,"Zürich","11",47.4083833612252,8.54671245013644,"Ganze Unterkunft",2,31,2,1,1,5,"Modern Apartament Fully furnished",48793301,FALSE
"106",5848679,153,"Hombrechtikon",NA,47.2374064077051,8.77502987915359,"Gemeinsames Zimmer",2,27,2,1,1.5,48,"Schlafsaal in Synergy Village 1",22314828,FALSE
"107",18602421,261,"Zürich","6",47.3961086666418,8.5393451464987,"Gemeinsames Zimmer",1,27,1,1,1,2,"nice place, nice room",91148342,TRUE
"108",7952785,153,"Hombrechtikon",NA,47.2360634026304,8.77506434133453,"Gemeinsames Zimmer",2,27,2,1,1.5,11,"Schlafsaal in Synergy Village 3",22314828,FALSE
"109",18728075,261,"Zürich","6",47.3815010191832,8.546594181757,"Privatzimmer",1,31,1,1,1,1,"A Room",130247464,FALSE
"110",15189801,139,"Rüschlikon",NA,47.3136553415299,8.54852332377575,"Privatzimmer",1,31,1,1,1.5,1,"Nice room in a big house with garden",1303137,FALSE
"111",19148104,261,"Zürich","9",47.3883602964446,8.49150045707359,"Privatzimmer",1,31,1,0,1,1,"Simple and cozy room, central",31508052,TRUE
"112",1954339,261,"Zürich","11",47.4264700705575,8.53768514712505,"Privatzimmer",2,31,1,1,1,19,"Simple but nice in Zürich",10102232,FALSE
"113",7015538,153,"Hombrechtikon",NA,47.2371945595168,8.77663177093312,"Privatzimmer",2,31,2,1,1.5,14,"Kleines Dachzimmer in Synergy Village (Halbprivat)",22314828,FALSE
"114",13278931,261,"Zürich","12",47.4015439686722,8.59255555333435,"Privatzimmer",2,28,1,1,1.5,0,"Nice quiet clean room at 11 min from main station",41594758,FALSE
"115",18798362,261,"Zürich","11",47.4006250677936,8.54792669051539,"Privatzimmer",1,30,1,1,2,0,"Student apartment summer",64073533,FALSE
"116",7031379,141,"Thalwil",NA,47.292822339027,8.559056625792,"Ganze Unterkunft",3,31,1,1,1,18,"Ältere aber konfortable Wohnung",25330946,FALSE
"117",20254229,247,"Schlieren",NA,47.3925063964276,8.42783740007374,"Privatzimmer",2,33,1,1,1,6,"Sweet home",144337221,FALSE
"118",7573320,141,"Thalwil",NA,47.2981624472428,8.56229491536091,"Privatzimmer",1,33,2,1,1,11,"cosy room, 2min from trainstation and lake by foot",39706222,FALSE
"119",19596005,261,"Zürich","7+8",47.3544460124089,8.57560172540222,"Gemeinsames Zimmer",2,32,1,1,1,15,"Central n quiet apartment with free parking space.",90995955,FALSE
"120",1259014,224,"Pfungen",NA,47.5153045985277,8.65059061879258,"Privatzimmer",1,36,1,1,0.5,75,"Gemütliches Zimmer mit Balkon",5617326,FALSE
"121",19980236,153,"Hombrechtikon",NA,47.2511615061441,8.75690213239972,"Privatzimmer",2,35,1,1,1,0,"Room near Lake Zurich with CAR RENTAL & BREAKFAST",20398460,FALSE
"122",18157396,56,"Embrach",NA,47.5219972439326,8.58634476775646,"Privatzimmer",1,33,1,1,2,2,"Privatzimmer Nähe Flughafen Zürich",19154145,TRUE
"123",17042700,96,"Regensdorf",NA,47.4411166624465,8.46534232354101,"Privatzimmer",2,33,2,1,1,17,"big room close to Zurich",114375539,FALSE
"124",9521601,112,"Bubikon",NA,47.2540436546631,8.80465521265342,"Privatzimmer",2,36,1,1,1,4,"Cozy Room",49331824,TRUE
"125",16152014,247,"Schlieren",NA,47.3969217421475,8.43496382831465,"Privatzimmer",2,36,1,1,1,13,"Cozy apartment close to Zurich city",36966819,TRUE
"126",18993118,261,"Zürich","11",47.4173891497466,8.52863881878933,"Privatzimmer",2,36,1,1,1,15,"Dragon Inn Room J",77549107,TRUE
"127",4800405,230,"Winterthur","Altstadt",47.496344011067,8.71706873090174,"Gemeinsames Zimmer",8,33,8,1,1,26,"Hostel Depot 195 - 8-bed-dorm",18243535,FALSE
"128",17548351,191,"Dübendorf",NA,47.38402932502,8.59794068888291,"Privatzimmer",2,36,1,1,1,0,"Real B&B with a breakfast and cheese dinner.",11153395,FALSE
"129",14022348,261,"Zürich","1+2",47.3279083417932,8.51481318459076,"Privatzimmer",2,34,1,1,1,53,"Nice 16m2 Room with Terrace",24144464,FALSE
"130",19374166,249,"Unterengstringen",NA,47.4108820495486,8.44644712574068,"Privatzimmer",1,36,1,1,1,7,"Limmat-Garden: Schönes Zimmer für eine Person",12677131,TRUE
"131",14202131,261,"Zürich","10",47.3955754022102,8.52547801614759,"Privatzimmer",2,35,1,1,1,13,"Feel at home in Zurich",19526427,FALSE
"132",11942540,120,"Wald",NA,47.2595566136783,8.90476194338591,"Privatzimmer",4,36,3,1,1,82,"Kleinod im Grünen",59290749,FALSE
"133",19564997,161,"Zollikon",NA,47.3419351848948,8.59665707719565,"Privatzimmer",1,36,1,1,1,4,"Apartment for relaxation near the forest",137482185,TRUE
"134",20287898,261,"Zürich","9",47.3956560295211,8.48998074766732,"Privatzimmer",2,35,1,1,1,0,"Room next to Werdinsel",23215600,TRUE
"135",19503707,198,"Uster",NA,47.3481218448208,8.70877315504307,"Ganze Unterkunft",2,33,1,1,1,1,"Helle Wohnung in Uster",128979146,FALSE
"136",20559389,261,"Zürich","4+5",47.3815738095706,8.51422081217495,"Privatzimmer",1,34,1,1,1,0,"Room for rent in trendy District 4",20436428,FALSE
"137",16903949,261,"Zürich","6",47.382176285207,8.5479793949093,"Ganze Unterkunft",1,35,1,0,1,0,"Very small 1 bedroom flat ~15qm",58234316,FALSE
"138",6036135,296,"Illnau-Effretikon",NA,47.4315477820646,8.68768161179795,"Privatzimmer",1,33,1,1,1.5,24,"Idealer Ort ""kurz vor"" Zürich",2114677,FALSE
"139",15189038,243,"Dietikon",NA,47.4008986211067,8.40370759294171,"Privatzimmer",2,36,1,1,2,5,"Dein Zimmer im Grünen 20' von Zürich HB mit PP",2783365,FALSE
"140",18848482,261,"Zürich","6",47.4064858206059,8.53740301082887,"Privatzimmer",2,35,1,1,1,3,"Nice room in a central location",56878777,FALSE
"141",14212335,261,"Zürich","4+5",47.3771685422293,8.51375985720503,"Privatzimmer",1,34,1,1,1,1,"Tolles Altbauzimmer, tolle Lage, tolle Mitbewohner",86294154,FALSE
"142",14395864,261,"Zürich","3",47.3588031226804,8.51658312946267,"Privatzimmer",1,35,1,1,1,31,"Hell, ruhig, zentral - Südzimmer mit Balkonzugang",27902480,FALSE
"143",14189539,261,"Zürich","7+8",47.3564525229303,8.60103146247591,"Privatzimmer",2,32,1,1,1,0,"Big room in a quiet neighbourhood in Zurich",23216860,TRUE
"144",13596191,158,"Stäfa",NA,47.2419398368533,8.72293404653181,"Ganze Unterkunft",3,33,3,3,1,1,"Den Herbst geniessen am Zürichsee",78591415,FALSE
"145",3313522,151,"Erlenbach",NA,47.3084913321477,8.60120362872002,"Privatzimmer",2,36,1,1,1,7,"Seeblick-Wohnung mit Katzen",16732769,FALSE
"146",12615798,198,"Uster",NA,47.3507999002211,8.72325017574264,"Ganze Unterkunft",2,33,1,1,1,11,"Gemütliche Wohnung Nahe ( 5min) von Bahnhof Uster",50043219,FALSE
"147",17396631,261,"Zürich","10",47.3972155317436,8.50282191480855,"Privatzimmer",1,36,1,1,1,12,"Room near the River- comes with a Bike!",2741344,FALSE
"148",8967167,298,"Wiesendangen",NA,47.5206814065482,8.79310053731752,"Privatzimmer",1,36,1,1,1,5,"ruhiges Zimmer am Dorfrand",46861961,FALSE
"149",9125348,135,"Kilchberg",NA,47.3289392750259,8.54742290284135,"Privatzimmer",1,36,1,1,0.5,15,"Great lakeview separate entry smaller on rooftop",27552357,FALSE
"150",18048368,217,"Elgg",NA,47.4939475141369,8.86567471648117,"Privatzimmer",2,36,1,1,1,6,"Übernachten beim Schweizer MARS-ONE Kandidaten.",39416911,FALSE
"151",18622959,261,"Zürich","11",47.4200677467663,8.54011872936646,"Gemeinsames Zimmer",2,32,1,1,1.5,10,"“Good vibes only” bright, spacious and clean apt",59578622,FALSE
"152",17152527,297,"Bauma",NA,47.3597005937809,8.92020840919531,"Privatzimmer",1,36,1,1,0.5,0,"Zimmer mit Fernsicht  und Garten (für Allergiker)",41542255,FALSE
"153",14437493,261,"Zürich","4+5",47.3776562968683,8.51387519898243,"Privatzimmer",2,35,1,1,1,8,"Beautiful room in the centre of Zurich",19680270,FALSE
"154",19936626,66,"Opfikon",NA,47.4277886847497,8.55971067557885,"Ganze Unterkunft",2,36,1,0,1,2,"Bright, spacious studio, 10 min from Zurich Center",141275984,TRUE
"155",18758827,230,"Winterthur","Oberwinterthur",47.5047213909899,8.76562232231232,"Privatzimmer",2,36,1,1,1,0,"ruhiges, grosszügiges zimmer in minergiesiedlung",80398345,FALSE
"156",12984024,261,"Zürich","11",47.4100044435379,8.53452327885756,"Privatzimmer",2,35,1,1,1.5,4,"Furnished and Cozy Room",43589489,FALSE
"157",4747474,230,"Winterthur","Altstadt",47.4956478667909,8.71923442399435,"Gemeinsames Zimmer",8,33,8,1,1,39,"Hostel Depot 195 - 8-bed-dorm",18243535,FALSE
"158",16471419,221,"Hettlingen",NA,47.5441560827806,8.70172443099795,"Privatzimmer",1,33,1,1,1,3,"Gemütliches Zimmer für 1 Person (1.OG,südwestlich)",52118572,FALSE
"159",19831409,249,"Unterengstringen",NA,47.4110104833746,8.44733275207104,"Privatzimmer",2,36,1,0,1,3,"Limmat-Garden: Schönes Zimmer für max. 2 Personen",12677131,TRUE
"160",18453554,56,"Embrach",NA,47.5057778932403,8.6009389195877,"Privatzimmer",1,36,1,1,1,0,"Helles, gemütliches Zimmer",3603225,FALSE
"161",5669832,158,"Stäfa",NA,47.2365633050231,8.75909029571507,"Ganze Unterkunft",2,36,1,1,1,1,"Wunderschöne Wohlfühloase",29393955,TRUE
"162",7845322,111,"Bäretswil",NA,47.341202891498,8.84628844079965,"Privatzimmer",1,35,1,1,1,0,"kl. Zi. in Einfamilienhaus,ländlich",40686242,FALSE
"163",12951933,261,"Zürich","9",47.3708619946829,8.49803391437848,"Privatzimmer",1,36,1,1,1,1,"Central and calm room",22183665,FALSE
"164",12950072,261,"Zürich","4+5",47.3785398130505,8.52531520988346,"Ganze Unterkunft",2,36,1,1,1,1,"City Apartment near Cetral Station",13933102,FALSE
